id_estacao,data,temp_max,temp_min,precipitacao_mm,umidade
E005,2023-08-17,28.8,21.7,0.0,93
E005,2023-07-14,35.7,30.8,0.0,73
E005,2023-02-19,33.4,29.2,0.0,73
E005,2023-08-23,34.9,29.9,21.4,89
D004,2023-02-02,21.4,7.6,0.0,37
C003,2023-05-08,25.6,14.0,11.8,47
E005,2023-04-16,33.3,29.8,1.5,78
B002,2023-04-08,30.2,23.3,9.5,73
C003,2023-10-25,32.3,19.5,0.0,62
A001,2023-02-27,26.2,20.4,17.3,36
A001,2023-11-05,30.0,21.3,0.0,46
A001,2023-03-06,28.1,13.9,0.0,62
E005,2023-01-12,29.6,26.3,0.0,76
B002,2023-11-02,27.3,13.1,0.0,60
B002,2023-02-07,24.4,15.8,20.8,58
A001,2023-04-02,23.5,9.3,0.0,77
E005,2023-06-12,36.1,29.5,17.8,85
A001,2023-12-24,34.4,27.3,0.0,62
D004,2023-09-06,25.5,13.4,0.0,33
A001,2023-02-08,29.2,16.7,0.0,64
A001,2023-12-13,30.5,25.3,0.0,83
D004,2023-08-30,23.2,11.6,0.0,67
A001,2023-01-25,28.7,16.9,0.0,84
A001,2023-10-01,34.7,22.3,17.0,54
C003,2023-09-14,34.5,27.2,0.0,39
B002,2023-01-11,22.3,10.2,7.1,84
D004,2023-03-04,22.8,8.2,0.0,61
D004,2023-09-20,24.3,17.0,0.0,71
A001,2023-11-05,30.3,21.6,0.0,65
A001,2023-10-01,23.7,14.9,0.0,78
D004,2023-01-03,26.4,14.6,0.0,76
B002,2023-06-16,34.0,24.5,6.2,51
E005,2023-11-10,34.1,29.1,24.0,78
C003,2023-07-30,26.8,20.3,6.7,36
E005,2023-12-18,31.0,23.9,17.2,87
B002,2023-05-07,25.6,12.6,0.0,80
E005,2023-05-05,30.3,24.4,0.0,81
B002,2023-06-15,21.5,8.5,0.0,75
C003,2023-01-26,29.7,24.6,0.0,69
B002,2023-09-15,32.2,21.6,0.0,70
C003,2023-08-06,27.7,18.2,0.0,68
D004,2023-10-12,24.7,16.6,0.0,59
E005,2023-08-12,32.3,25.9,20.3,95
D004,2023-08-22,20.3,12.3,20.9,54
C003,2023-10-27,21.5,13.2,0.0,59
C003,2023-05-03,26.8,18.8,0.0,55
C003,2023-01-23,29.5,18.8,0.0,80
A001,2023-11-20,27.6,21.0,0.0,70
B002,2023-07-30,33.5,27.1,18.6,54
C003,2023-09-25,24.7,10.3,19.9,37
D004,2023-02-22,21.0,11.7,0.0,49
E005,2023-12-05,34.8,29.6,0.0,91
B002,2023-04-26,20.6,6.6,0.0,68
B002,2023-12-14,22.0,16.0,15.3,39
A001,2023-03-18,25.5,11.7,0.0,49
D004,2023-03-21,24.6,19.1,0.0,37
D004,2023-02-20,29.5,21.5,6.8,44
D004,2023-05-19,32.7,21.0,0.0,51
E005,2023-02-05,34.9,30.9,0.0,87
A001,2023-03-13,24.1,12.2,0.0,74
E005,2023-02-13,33.4,29.9,0.0,94
D004,2023-05-07,22.7,13.3,0.0,45
C003,2023-03-19,20.3,10.7,0.0,37
C003,2023-02-24,27.8,21.9,0.0,37
B002,2023-07-01,21.4,10.1,4.7,60
C003,2023-07-28,34.4,21.8,0.0,41
B002,2023-08-27,34.3,26.6,0.0,64
A001,2023-08-15,23.3,15.4,0.0,40
B002,2023-12-16,33.8,20.1,0.0,79
A001,2023-09-21,23.2,10.3,10.7,42
E005,2023-10-30,37.6,31.3,0.0,71
D004,2023-04-19,29.7,16.4,18.6,53
E005,2023-06-23,28.4,25.1,7.0,89
E005,2023-03-16,28.4,22.2,0.0,86
A001,2023-06-22,22.9,10.0,0.0,30
B002,2023-07-13,26.7,13.3,0.0,77
D004,2023-06-12,31.8,23.1,0.0,38
E005,2023-04-15,36.7,29.7,0.0,82
C003,2023-06-23,22.9,11.4,0.0,58
A001,2023-12-11,25.4,12.2,0.0,40
C003,2023-05-30,30.5,15.7,12.3,85
B002,2023-05-13,28.4,17.7,0.0,31
D004,2023-06-21,33.5,22.7,0.0,68
C003,2023-03-14,27.3,17.1,20.8,83
B002,2023-04-28,31.5,18.6,3.5,84
B002,2023-03-26,33.1,21.2,0.0,50
D004,2023-10-09,33.3,27.6,0.0,71
A001,2023-10-15,27.2,16.1,15.6,81
A001,2023-07-17,33.0,20.3,0.0,79
A001,2023-11-17,24.1,11.0,0.0,53
E005,2023-02-01,29.1,24.8,0.0,92
A001,2023-05-29,23.2,18.0,0.0,51
C003,2023-07-03,21.0,14.6,0.0,48
E005,2023-01-21,35.5,29.6,0.0,91
A001,2023-06-09,29.0,21.4,0.0,57
B002,2023-11-07,34.4,22.9,14.6,41
C003,2023-08-16,22.4,8.1,7.2,62
A001,2023-01-23,21.6,7.9,0.0,71
D004,2023-06-19,23.1,14.4,0.0,61
A001,2023-02-16,28.5,21.8,0.0,60
D004,2023-12-12,34.4,27.1,5.6,32
C003,2023-09-12,25.7,13.2,11.2,70
B002,2023-11-10,30.4,16.4,0.0,80
D004,2023-09-11,21.0,7.9,0.0,41
E005,2023-04-09,34.1,26.4,0.0,76
B002,2023-09-11,20.9,6.0,10.8,34
D004,2023-08-24,32.8,18.5,0.0,31
D004,2023-02-27,34.7,25.2,0.0,39
B002,2023-06-02,28.4,18.0,0.0,32
C003,2023-08-15,25.6,15.4,8.9,54
A001,2023-10-10,27.7,14.1,24.6,31
A001,2023-08-31,31.4,18.7,20.2,65
D004,2023-08-28,31.7,20.1,20.1,55
B002,2023-08-07,29.4,15.3,12.3,75
A001,2023-08-31,30.8,19.2,0.0,63
B002,2023-11-18,31.1,22.8,0.0,41
E005,2023-08-22,34.4,26.8,0.0,84
A001,2023-04-19,28.0,17.5,0.0,46
E005,2023-07-01,30.5,22.8,0.0,73
E005,2023-03-07,29.9,25.5,0.0,89
A001,2023-08-22,26.3,20.8,22.9,84
C003,2023-12-18,23.3,9.5,0.0,79
D004,2023-05-14,29.0,15.8,0.0,72
D004,2023-06-19,31.9,25.8,0.0,52
D004,2023-11-26,33.1,24.2,18.8,46
E005,2023-08-24,28.3,22.5,4.3,85
B002,2023-11-20,28.6,21.5,12.9,46
E005,2023-07-21,28.9,22.4,0.0,82
D004,2023-12-02,20.4,11.0,0.0,48
C003,2023-09-13,32.5,20.4,0.0,84
D004,2023-05-25,25.5,16.1,0.0,57
B002,2023-08-23,33.8,21.8,20.2,56
C003,2023-11-12,24.6,19.2,0.0,35
C003,2023-11-15,26.3,14.2,0.0,44
E005,2023-07-07,34.3,27.2,0.0,85
B002,2023-05-14,30.1,18.2,0.0,50
A001,2023-10-29,32.5,24.2,0.0,55
D004,2023-10-16,22.2,13.1,0.0,51
A001,2023-10-20,31.9,21.1,0.0,69
E005,2023-07-03,31.5,25.5,0.0,71
C003,2023-10-22,31.4,26.1,0.0,31
E005,2023-10-06,34.3,29.3,0.0,89
A001,2023-01-21,28.8,16.6,20.5,81
C003,2023-01-14,31.0,19.1,1.9,30
C003,2023-01-19,22.5,11.8,0.0,84
D004,2023-11-16,26.7,18.2,0.0,56
C003,2023-07-22,27.8,16.5,21.6,68
D004,2023-12-02,30.9,24.7,0.0,67
D004,2023-07-21,26.4,20.1,0.0,66
C003,2023-11-29,20.6,12.9,0.3,51
C003,2023-11-17,21.8,9.5,0.0,66
C003,2023-03-21,26.7,17.5,0.0,72
E005,2023-04-08,33.3,27.0,14.0,92
C003,2023-11-15,25.3,15.9,7.7,72
E005,2023-11-29,28.4,21.0,13.9,83
A001,2023-12-16,34.5,20.8,0.0,43
E005,2023-12-14,35.7,28.6,12.8,72
C003,2023-05-06,29.8,20.5,12.9,42
B002,2023-06-17,21.1,9.3,15.3,61
E005,2023-11-05,36.9,30.5,0.0,78
D004,2023-04-03,25.4,10.8,15.3,74
D004,2023-06-04,30.2,18.4,9.0,76
D004,2023-03-07,22.8,9.9,0.0,79
E005,2023-11-07,33.3,29.4,0.0,85
C003,2023-05-20,34.0,21.2,21.4,75
D004,2023-12-10,20.1,6.6,0.0,60
B002,2023-03-14,22.8,11.8,0.0,85
C003,2023-03-14,21.5,16.3,0.0,56
E005,2023-08-11,28.2,24.8,0.0,81
D004,2023-08-01,26.5,15.5,23.2,43
C003,2023-11-19,22.9,17.8,0.0,44
B002,2023-12-21,26.4,12.4,16.2,66
C003,2023-07-10,24.1,17.8,24.6,37
B002,2023-10-24,21.3,12.7,0.0,73
E005,2023-06-11,35.2,31.5,0.0,95
D004,2023-07-28,24.8,17.9,0.0,55
C003,2023-02-08,31.1,19.3,0.0,37
C003,2023-03-12,28.3,19.0,0.0,52
A001,2023-10-11,24.9,18.0,0.0,52
B002,2023-02-01,31.5,24.5,0.0,39
C003,2023-07-06,26.3,21.0,12.6,32
A001,2023-08-15,29.0,22.6,0.0,46
C003,2023-05-27,24.4,12.4,0.0,61
C003,2023-09-06,24.6,19.3,9.4,46
B002,2023-05-30,33.2,20.3,0.0,73
C003,2023-05-01,21.2,13.9,0.0,77
C003,2023-04-23,23.8,17.0,0.0,30
D004,2023-08-06,22.4,11.5,0.0,62
E005,2023-11-08,35.0,27.2,12.2,81
D004,2023-06-21,25.4,11.5,0.0,75
A001,2023-09-26,26.3,14.0,0.0,47
B002,2023-04-04,25.5,10.6,3.9,35
C003,2023-03-12,22.7,7.8,0.0,57
A001,2023-04-27,28.6,17.0,13.8,46
B002,2023-03-05,28.2,20.5,0.0,65
A001,2023-10-02,20.3,7.0,0.0,50
E005,2023-07-09,35.6,31.8,0.0,82
C003,2023-03-30,26.4,13.1,14.9,69
E005,2023-06-27,37.2,31.1,0.0,84
B002,2023-09-23,20.5,12.3,0.0,47
A001,2023-04-29,34.4,27.7,0.0,59
D004,2023-08-11,34.3,25.2,0.0,33
E005,2023-04-26,28.5,22.5,0.0,73
A001,2023-09-24,22.8,17.3,2.2,65
D004,2023-01-14,25.3,13.0,0.0,46
B002,2023-10-01,33.1,19.0,0.0,42
B002,2023-03-23,21.6,15.6,0.0,53
A001,2023-06-24,23.1,16.8,20.6,70
E005,2023-09-07,30.5,27.4,0.0,74
A001,2023-07-04,21.4,6.7,0.0,30
D004,2023-08-01,28.8,14.3,0.0,74
D004,2023-11-15,33.4,23.8,0.0,82
E005,2023-03-11,30.6,25.4,12.6,72
A001,2023-03-07,26.1,20.3,0.0,52
C003,2023-03-31,34.8,28.6,9.3,63
C003,2023-04-29,24.0,11.3,0.0,54
C003,2023-11-07,24.4,12.6,14.0,48
C003,2023-02-05,21.5,12.2,0.0,66
D004,2023-11-05,29.7,17.7,0.0,74
C003,2023-01-01,23.2,16.1,8.6,32
C003,2023-05-03,32.5,19.1,0.0,58
B002,2023-05-03,22.3,13.0,0.0,55
C003,2023-09-14,29.3,21.6,19.8,67
A001,2023-09-16,26.5,15.2,0.0,70
E005,2023-07-08,28.8,25.8,0.0,84
A001,2023-09-06,27.3,19.5,0.0,77
E005,2023-02-15,34.3,28.4,0.0,91
C003,2023-11-09,29.7,22.5,1.5,48
D004,2023-04-29,25.5,18.7,0.0,70
D004,2023-02-28,34.3,25.1,0.0,57
A001,2023-11-05,28.9,21.5,12.4,74
E005,2023-05-06,34.1,28.8,0.0,79
D004,2023-01-02,23.9,15.3,0.0,80
D004,2023-03-08,32.8,17.9,1.8,30
A001,2023-10-26,28.1,15.9,0.0,35
C003,2023-10-21,24.5,12.8,0.0,64
C003,2023-09-26,33.1,27.4,7.4,83
C003,2023-07-14,33.7,22.7,6.6,48
B002,2023-12-06,29.2,17.1,0.0,71
D004,2023-10-27,33.5,18.7,0.0,43
E005,2023-12-06,28.1,24.0,0.0,79
B002,2023-01-09,22.5,10.8,0.0,40
C003,2023-12-02,25.1,19.8,0.0,31
D004,2023-06-13,24.2,19.0,0.0,38
E005,2023-11-22,29.2,23.7,5.4,94
E005,2023-03-17,34.9,27.2,0.0,84
E005,2023-03-16,36.7,32.6,0.0,95
C003,2023-03-15,28.9,19.2,0.0,39
A001,2023-11-26,28.0,17.3,0.0,82
D004,2023-12-05,34.6,28.8,1.9,72
A001,2023-08-07,25.0,10.2,0.0,53
B002,2023-09-23,21.7,14.9,22.4,74
E005,2023-08-25,31.5,24.3,0.0,76
D004,2023-10-15,21.4,10.2,18.0,80
D004,2023-01-26,23.8,17.8,0.0,76
B002,2023-06-19,23.8,16.6,0.0,36
A001,2023-07-21,21.6,12.8,0.0,65
C003,2023-11-19,25.8,20.5,0.0,49
C003,2023-01-15,23.7,18.1,0.0,33
E005,2023-04-29,30.6,23.1,9.5,76
A001,2023-12-27,23.1,14.7,2.2,77
C003,2023-10-12,20.5,9.1,0.0,50
A001,2023-06-21,34.5,24.1,0.0,55
A001,2023-03-25,33.2,25.0,6.1,30
C003,2023-03-02,34.1,26.3,0.0,38
B002,2023-04-11,30.8,19.4,0.0,83
B002,2023-01-25,29.5,14.8,4.0,83
E005,2023-08-15,34.7,26.7,0.0,70
E005,2023-06-05,31.0,23.6,0.0,85
E005,2023-11-21,33.2,27.5,0.0,73
A001,2023-02-05,20.9,15.8,0.0,61
C003,2023-02-03,35.0,21.3,0.0,50
A001,2023-12-28,29.7,24.0,3.1,65
D004,2023-10-17,33.9,23.2,12.0,64
D004,2023-09-01,24.6,13.6,0.4,59
B002,2023-07-27,25.8,18.5,0.0,35
E005,2023-11-05,32.8,26.1,0.0,81
D004,2023-11-12,34.9,24.4,0.0,72
C003,2023-08-05,25.6,13.0,0.0,72
C003,2023-10-15,21.8,9.1,0.0,61
C003,2023-10-12,26.6,15.8,0.0,57
D004,2023-07-11,27.3,15.5,0.0,72
D004,2023-02-21,26.0,17.4,16.6,76
C003,2023-02-28,23.1,14.8,0.0,65
A001,2023-05-26,26.5,18.3,5.7,65
E005,2023-05-27,32.9,26.5,4.6,90
C003,2023-08-18,22.4,10.8,18.3,39
E005,2023-08-14,34.9,30.9,0.0,87
C003,2023-06-11,30.7,23.7,9.2,30
D004,2023-09-26,28.0,18.6,20.1,54
B002,2023-04-11,20.0,7.0,0.0,67
C003,2023-06-28,28.5,17.7,23.6,31
B002,2023-08-17,30.0,18.8,0.0,68
B002,2023-07-23,26.0,17.6,6.6,72
E005,2023-04-02,29.8,25.9,9.6,94
E005,2023-03-06,34.5,28.9,0.0,73
B002,2023-01-25,20.1,6.7,1.1,36
A001,2023-04-18,24.4,16.9,1.6,79
A001,2023-02-10,31.2,18.2,16.1,49
C003,2023-08-07,32.1,21.1,0.0,77
D004,2023-05-30,31.8,22.0,0.0,73
B002,2023-12-04,34.6,22.8,0.0,67
B002,2023-04-16,24.4,9.5,0.6,71
C003,2023-03-09,34.0,28.8,0.0,83
B002,2023-09-16,25.5,20.0,0.0,56
A001,2023-10-29,32.2,20.1,0.0,66
A001,2023-08-04,31.1,17.6,8.3,37
C003,2023-10-15,32.0,25.7,0.0,71
C003,2023-11-03,33.3,25.4,20.8,60
D004,2023-09-07,26.5,17.5,0.0,60
E005,2023-07-20,34.4,28.7,0.0,82
A001,2023-01-25,20.0,10.6,7.1,33
C003,2023-06-06,31.6,17.9,0.0,40
E005,2023-12-22,29.8,26.8,0.0,73
B002,2023-01-12,28.0,19.0,0.0,66
E005,2023-04-21,28.8,25.6,0.0,85
D004,2023-06-03,32.4,26.2,0.0,32
B002,2023-07-13,21.9,10.6,0.0,66
E005,2023-01-07,29.5,23.2,18.5,91
D004,2023-10-24,25.3,13.3,15.7,68
E005,2023-06-22,34.7,30.8,19.9,91
D004,2023-05-02,30.0,22.0,0.0,82
B002,2023-09-06,30.3,22.8,0.0,62
C003,2023-01-19,20.7,6.4,0.0,65
D004,2023-12-03,26.0,12.3,24.5,50
C003,2023-06-04,21.3,6.7,0.0,38
D004,2023-07-04,26.0,16.7,0.0,65
A001,2023-11-23,29.7,23.6,0.0,34
D004,2023-10-11,30.3,23.0,0.0,74
A001,2023-01-06,28.5,21.0,7.6,54
C003,2023-04-19,33.3,26.8,0.0,52
C003,2023-01-12,24.0,14.3,22.1,64
E005,2023-11-29,32.9,27.6,7.9,82
E005,2023-06-25,36.3,31.2,0.0,87
E005,2023-09-29,31.1,24.4,10.4,94
E005,2023-09-23,36.9,31.7,0.0,81
A001,2023-04-04,32.7,25.5,0.0,34
D004,2023-07-28,26.9,19.0,0.0,79
E005,2023-04-26,35.3,27.9,0.0,85
A001,2023-05-13,21.5,6.9,1.8,83
B002,2023-10-15,26.0,11.5,0.0,81
B002,2023-04-28,34.2,29.1,1.1,55
C003,2023-04-26,23.3,15.5,0.0,48
A001,2023-09-18,32.6,26.7,0.0,60
E005,2023-03-18,35.0,31.1,0.0,87
D004,2023-05-15,25.2,16.9,1.4,33
C003,2023-07-02,22.1,13.7,0.0,34
E005,2023-05-08,36.9,32.6,0.0,89
A001,2023-01-12,32.9,25.4,20.3,60
E005,2023-09-30,35.6,30.7,14.8,79
C003,2023-03-21,20.0,9.0,0.0,39
A001,2023-08-01,31.4,22.2,0.0,37
B002,2023-11-21,24.1,17.0,15.1,71
B002,2023-12-07,32.3,19.4,0.0,33
B002,2023-04-04,21.0,7.7,24.7,39
A001,2023-04-23,27.9,16.4,0.0,53
D004,2023-11-18,20.0,12.4,0.4,79
E005,2023-01-11,35.1,32.0,0.0,85
A001,2023-03-20,22.6,7.9,0.0,45
A001,2023-11-04,21.9,7.4,24.2,66
E005,2023-07-10,29.7,23.8,0.0,71
D004,2023-02-16,22.5,16.1,0.0,37
E005,2023-02-25,30.2,23.9,18.9,84
E005,2023-12-24,36.9,32.4,13.6,81
D004,2023-02-28,28.5,14.9,17.2,34
E005,2023-09-26,28.6,23.3,0.0,71
A001,2023-05-18,28.9,20.4,0.0,53
B002,2023-07-03,21.1,9.1,0.0,42
E005,2023-07-31,32.8,28.2,0.0,75
E005,2023-07-10,29.1,25.5,0.0,74
A001,2023-02-21,29.1,19.1,0.0,52
D004,2023-05-26,21.9,11.9,9.3,67
C003,2023-05-21,26.9,13.0,0.0,65
C003,2023-06-13,25.0,16.0,0.0,67
E005,2023-01-14,36.5,30.3,0.0,90
E005,2023-12-07,34.3,27.7,0.0,80
E005,2023-09-29,37.0,32.9,0.9,92
E005,2023-02-20,31.7,25.0,0.0,72
B002,2023-03-15,33.3,26.9,0.0,54
B002,2023-03-15,27.2,13.2,0.0,65
E005,2023-09-06,37.9,34.5,21.0,73
A001,2023-11-21,31.0,22.4,0.0,83
E005,2023-01-26,31.3,26.7,0.0,87
E005,2023-11-13,32.6,27.0,12.6,77
D004,2023-12-23,24.4,12.4,3.2,60
E005,2023-02-13,35.7,30.9,0.0,79
D004,2023-01-19,25.2,11.3,0.0,34
B002,2023-11-01,34.7,20.3,15.3,37
A001,2023-02-10,35.0,25.2,0.0,82
E005,2023-01-14,37.1,34.0,21.4,79
B002,2023-01-23,29.7,22.5,0.0,42
A001,2023-07-01,33.5,23.7,9.5,60
B002,2023-07-08,32.8,27.5,21.5,56
E005,2023-01-29,34.9,27.9,0.0,92
D004,2023-10-12,27.9,16.3,18.6,69
C003,2023-02-12,24.7,19.5,0.0,33
B002,2023-11-23,26.7,16.8,0.0,80
B002,2023-01-22,29.1,23.2,0.0,80
C003,2023-02-25,31.0,18.4,0.0,50
E005,2023-03-04,32.7,27.2,23.8,77
C003,2023-10-29,27.6,18.9,11.1,66
A001,2023-06-19,22.4,14.1,0.0,74
D004,2023-04-07,30.6,22.1,0.0,56
B002,2023-03-05,32.7,27.5,10.7,40
B002,2023-05-18,33.7,28.6,24.9,34
E005,2023-12-08,36.5,33.0,0.0,91
E005,2023-04-20,33.5,28.5,0.0,87
B002,2023-10-17,23.4,14.9,14.9,41
C003,2023-02-01,31.1,21.4,0.0,47
D004,2023-09-21,26.4,11.7,0.0,65
D004,2023-07-28,34.5,28.2,21.0,52
A001,2023-08-21,32.0,17.1,0.0,80
A001,2023-05-15,22.1,16.3,0.0,40
E005,2023-08-11,30.2,25.1,0.0,77
A001,2023-02-28,33.7,19.5,20.1,34
D004,2023-10-09,24.6,12.9,0.0,66
B002,2023-05-01,25.9,14.3,0.0,82
C003,2023-12-28,33.0,26.8,0.0,39
A001,2023-09-10,33.1,24.0,19.0,76
A001,2023-07-31,28.2,14.4,7.7,50
B002,2023-10-04,28.8,23.2,0.0,70
D004,2023-10-23,27.8,17.3,0.0,42
C003,2023-12-06,30.4,17.8,0.0,50
E005,2023-07-20,34.7,29.2,0.0,84
D004,2023-08-24,20.4,12.2,0.0,76
C003,2023-07-13,25.2,19.2,9.8,46
C003,2023-01-06,28.1,13.9,5.0,68
D004,2023-05-23,30.3,24.0,19.4,69
A001,2023-03-18,25.4,11.8,9.6,57
B002,2023-06-08,23.3,11.0,22.6,37
D004,2023-12-27,34.2,19.9,10.7,51
A001,2023-04-04,33.4,21.8,0.0,64
A001,2023-01-25,32.9,20.8,0.0,51
A001,2023-09-26,32.8,24.4,0.0,77
C003,2023-11-30,30.5,20.4,0.0,56
C003,2023-10-24,22.7,12.3,0.0,72
A001,2023-06-26,22.5,13.1,0.0,72
B002,2023-02-10,34.0,21.9,6.0,48
A001,2023-06-30,22.6,15.4,0.0,38
A001,2023-06-29,28.4,19.1,11.1,62
A001,2023-10-29,25.2,19.5,0.0,85
C003,2023-04-18,30.9,19.0,15.3,58
E005,2023-04-29,29.3,25.0,0.0,80
C003,2023-08-07,34.5,23.2,0.0,55
C003,2023-03-06,25.4,18.8,0.0,83
C003,2023-12-09,21.4,16.4,0.0,68
A001,2023-10-03,29.6,22.0,3.6,33
B002,2023-12-18,27.3,21.8,12.5,85
B002,2023-04-25,30.6,22.5,0.0,85
D004,2023-08-12,28.4,21.2,0.0,75
C003,2023-09-26,34.7,20.7,10.0,51
D004,2023-02-26,34.6,28.7,0.0,39
D004,2023-11-24,27.7,20.3,0.0,60
C003,2023-01-01,27.7,18.0,0.0,43
B002,2023-06-12,30.8,21.1,17.3,82
A001,2023-02-07,31.0,23.8,23.4,59
C003,2023-04-28,21.2,10.0,0.0,52
E005,2023-09-28,32.8,25.7,0.0,70
B002,2023-02-24,30.4,15.7,17.1,53
C003,2023-07-09,34.4,22.7,0.0,35
E005,2023-10-09,31.3,27.6,1.3,71
A001,2023-05-12,29.4,23.1,0.0,49
D004,2023-12-10,28.7,14.3,0.0,62
C003,2023-01-31,26.6,19.2,0.0,50
A001,2023-09-03,34.0,24.7,21.0,52
E005,2023-04-27,31.5,23.5,0.0,73
D004,2023-09-19,28.6,14.6,24.7,41
A001,2023-05-10,28.0,22.8,19.0,43
E005,2023-07-24,28.5,23.8,0.0,79
A001,2023-12-29,24.0,10.0,17.0,47
A001,2023-05-12,29.3,15.4,0.0,48
E005,2023-12-11,31.4,27.9,2.3,74
E005,2023-06-04,31.3,23.8,0.0,80
B002,2023-12-10,23.4,13.5,0.0,67
D004,2023-08-26,34.2,25.7,21.6,59
B002,2023-07-06,25.2,13.7,6.5,72
A001,2023-12-31,23.5,10.8,7.7,36
C003,2023-12-10,24.7,17.1,0.0,35
C003,2023-01-10,22.4,15.0,0.0,49
D004,2023-06-20,32.7,21.8,18.9,76
C003,2023-08-11,31.9,23.5,0.0,62
B002,2023-10-28,24.0,12.4,0.0,33
C003,2023-04-05,32.3,21.0,0.0,41
A001,2023-01-22,22.4,12.0,0.7,68
C003,2023-07-27,32.8,25.8,0.0,63
A001,2023-12-25,23.8,18.0,0.0,41
A001,2023-03-21,21.7,11.5,0.0,70
A001,2023-09-18,27.4,15.0,15.0,70
B002,2023-10-03,22.4,9.0,22.3,43
A001,2023-01-23,27.0,17.6,0.0,74
D004,2023-03-11,21.0,11.4,0.0,70
D004,2023-01-31,32.0,20.9,0.0,51
D004,2023-05-20,21.1,7.5,9.3,60
E005,2023-05-27,36.4,28.7,24.3,95
D004,2023-01-31,34.7,27.3,0.0,46
D004,2023-01-12,22.6,13.5,0.0,33
C003,2023-05-20,22.9,12.5,5.2,83
D004,2023-05-29,28.3,22.3,6.8,75
B002,2023-06-23,23.3,11.3,0.0,38
C003,2023-03-18,33.7,23.7,0.0,30
E005,2023-03-12,36.8,32.6,24.5,81
C003,2023-02-01,27.3,13.5,0.0,71
D004,2023-11-18,22.0,9.3,0.0,73
D004,2023-07-03,24.0,11.2,17.0,48
A001,2023-07-28,28.6,18.6,19.3,51
A001,2023-06-06,26.5,19.8,23.8,59
D004,2023-03-13,29.3,21.7,0.0,30
C003,2023-05-20,21.1,8.6,0.0,43
B002,2023-12-28,30.5,20.3,19.6,51
C003,2023-02-17,33.0,19.8,10.8,70
A001,2023-02-05,21.2,13.7,0.0,51
C003,2023-03-28,35.0,29.9,0.0,36
B002,2023-10-24,32.6,23.5,0.0,40
A001,2023-10-18,26.1,18.0,20.7,85
D004,2023-09-11,23.9,12.5,10.6,45
A001,2023-09-21,26.3,19.6,6.9,68
B002,2023-04-17,26.3,15.2,20.7,41
B002,2023-10-21,30.5,20.5,0.0,34
D004,2023-06-17,30.1,22.8,3.2,67
C003,2023-10-10,25.3,18.9,0.0,56
E005,2023-11-18,36.2,28.4,11.2,80
E005,2023-09-03,37.1,31.6,0.0,84
A001,2023-10-12,25.4,13.3,0.0,40
C003,2023-06-12,27.6,13.2,0.0,64
A001,2023-05-09,30.7,23.8,0.0,32
B002,2023-10-05,34.6,21.5,0.0,39
B002,2023-03-07,30.5,23.1,8.9,80
A001,2023-06-23,20.1,7.9,12.9,48
A001,2023-09-24,32.8,18.5,0.0,51
C003,2023-11-22,34.0,19.2,0.0,39
A001,2023-12-29,28.8,14.5,2.7,81
C003,2023-04-22,30.7,25.4,0.0,71
B002,2023-04-28,33.3,25.9,0.0,69
E005,2023-01-14,32.7,25.1,21.9,75
E005,2023-01-15,33.8,27.8,0.0,81
A001,2023-07-20,22.6,15.8,1.0,41
A001,2023-07-10,33.5,27.4,1.2,51
B002,2023-01-30,21.8,11.1,18.8,70
D004,2023-05-19,33.2,21.1,8.8,48
E005,2023-07-24,32.2,25.6,0.0,87
E005,2023-06-15,37.3,33.5,0.0,73
D004,2023-03-12,26.7,20.5,0.0,83
A001,2023-01-11,27.1,17.3,0.0,76
A001,2023-04-24,22.8,15.1,19.8,30
E005,2023-10-07,31.3,27.1,15.5,92
B002,2023-05-28,34.5,29.2,0.0,61
B002,2023-02-18,26.4,13.0,18.2,62
E005,2023-07-08,32.4,28.0,0.0,76
C003,2023-10-31,29.3,19.6,24.7,40
E005,2023-08-02,34.2,30.1,0.0,77
D004,2023-11-24,23.2,12.9,23.3,49
A001,2023-10-17,23.9,11.4,0.0,48
C003,2023-06-07,34.4,24.2,0.0,58
B002,2023-09-12,31.0,19.6,21.2,75
D004,2023-03-08,25.4,18.1,0.0,31
C003,2023-10-12,20.6,5.8,19.6,55
E005,2023-10-09,37.1,34.0,0.0,84
D004,2023-06-19,24.9,19.2,0.0,76
E005,2023-09-02,28.7,22.0,15.4,77
D004,2023-02-07,25.6,17.3,13.8,68
D004,2023-05-13,32.8,26.0,0.0,76
A001,2023-10-05,29.1,19.9,0.0,60
B002,2023-01-19,32.0,18.5,0.0,39
C003,2023-11-22,26.0,13.4,0.0,60
C003,2023-01-07,32.9,24.4,9.4,55
E005,2023-10-30,31.0,23.6,0.0,92
A001,2023-03-03,24.1,14.1,0.0,75
D004,2023-02-02,32.8,23.6,0.0,40
B002,2023-03-12,28.8,20.4,0.0,76
C003,2023-01-09,27.8,16.6,0.0,48
B002,2023-03-10,29.7,15.9,0.0,72
C003,2023-04-08,28.1,19.2,0.0,36
E005,2023-05-26,29.7,25.5,0.2,70
E005,2023-02-19,37.7,33.5,0.0,73
D004,2023-01-05,21.7,11.1,0.0,44
B002,2023-05-22,25.7,18.4,0.0,68
C003,2023-10-11,30.9,22.1,0.0,43
A001,2023-08-16,21.1,12.1,0.0,36
C003,2023-10-01,27.9,13.2,0.0,46
E005,2023-02-21,37.5,31.6,0.0,85
C003,2023-03-08,21.4,12.6,0.0,85
C003,2023-09-15,26.8,15.9,0.0,61
